""	""	""	""	""	""	""	""	""	"Light"	"M1"	"M2"	"M3"	"M4"	"M5"	"M6"	"M7"	"M8"	"M9"	"M10"	"M11"	"M12"	"M13"	"M14"	"M15"	"M16"	"M17"	"M18"	"M19"	"M20"	"M21"	"M22"	"M23"	"M24"	"M25"	"M26"	"M27"	"M28"	"M29"	"M30"	"M31"	"M32"
962	2016-06-24	1899-12-30 00:05:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	10	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0
963	2016-06-24	1899-12-30 00:06:00	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0	0	0	0	4	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
964	2016-06-24	1899-12-30 00:07:00	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	10	0	0	0	0	4	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0
965	2016-06-24	1899-12-30 00:08:00	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	12	0	0	0	0	7	0	0	0	0	29	0	0	0	0	0	0	0	0	1	0	0
966	2016-06-24	1899-12-30 00:09:00	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	10	0	0	0	0	21	0	0	0	0	0	7	0	3	1	0	0
967	2016-06-24	1899-12-30 00:10:00	1	0	0	0	0	0	0	10	0	0	0	8	0	0	0	0	0	20	0	0	0	2	3	0	0	0	0	15	0	0	0	0	0	6	0	1	1	3	0
968	2016-06-24	1899-12-30 00:11:00	1	0	0	0	0	0	0	27	0	0	0	0	0	2	0	0	0	3	0	0	0	1	16	0	0	0	0	10	0	0	0	0	14	0	0	0	0	0	0
969	2016-06-24	1899-12-30 00:12:00	1	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	4	0	0	0	1	17	0	0	0	0	10	0	0	0	0	0	2	0	0	0	0	0
970	2016-06-24	1899-12-30 00:13:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	7	0	0	0	0	23	0	0	0	0	0	0	0	0	2	0	0
971	2016-06-24	1899-12-30 00:14:00	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	3	0	0	0	0	6	0	0	0	0	3	1	0	12	1	0	0
972	2016-06-24	1899-12-30 00:15:00	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	18	0	0	0	0	0	0	0	35	3	0	0
973	2016-06-24	1899-12-30 00:16:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	56	0	0	0	0	0	0	0	14	0	0	0
974	2016-06-24	1899-12-30 00:17:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	2	0	0	0
975	2016-06-24	1899-12-30 00:18:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	2	0	0	0
976	2016-06-24	1899-12-30 00:19:00	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	5	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	1	4	0	0
977	2016-06-24	1899-12-30 00:20:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	50	0	0	0	0	0	0	0	2	0	0	0
978	2016-06-24	1899-12-30 00:21:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	35	1	0	0
979	2016-06-24	1899-12-30 00:22:00	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	2	0	13	0	0	0
980	2016-06-24	1899-12-30 00:23:00	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	1	6	0	9	2	0	0
981	2016-06-24	1899-12-30 00:24:00	1	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	3	0	21	0	0	0
982	2016-06-24	1899-12-30 00:25:00	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	5	0	45	3	0	0
983	2016-06-24	1899-12-30 00:26:00	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	50	0	0	0
984	2016-06-24	1899-12-30 00:27:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	40	0	0	0
985	2016-06-24	1899-12-30 00:28:00	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0
986	2016-06-24	1899-12-30 00:29:00	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	34	0	0	0
987	2016-06-24	1899-12-30 00:30:00	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	30	0	0	0	0	0	0	0	48	0	0	0
988	2016-06-24	1899-12-30 00:31:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	27	1	0	0
989	2016-06-24	1899-12-30 00:32:00	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	1	0	0	0
990	2016-06-24	1899-12-30 00:33:00	1	0	0	0	0	0	0	0	0	0	6	0	4	0	0	0	0	10	0	0	0	0	0	0	0	0	0	1	0	12	0	0	10	1	0	5	13	0	0
991	2016-06-24	1899-12-30 00:34:00	1	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	6	0	1	6	0	0	15	15	0	0
992	2016-06-24	1899-12-30 00:35:00	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	11	0	0	0	0	9	0	0	0	0	2	0	7	0	0	2	0	0	17	1	0	0
993	2016-06-24	1899-12-30 00:36:00	1	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	15	0	1	0
994	2016-06-24	1899-12-30 00:37:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	38	0	0	0
995	2016-06-24	1899-12-30 00:38:00	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	19	2	0	0
996	2016-06-24	1899-12-30 00:39:00	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	6	4	1	0
997	2016-06-24	1899-12-30 00:40:00	1	0	0	0	0	0	0	1	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	44	1	0	28	1	0	0
998	2016-06-24	1899-12-30 00:41:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	8	0	0	0	0	38	0	0	13	0	0	0
999	2016-06-24	1899-12-30 00:42:00	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	20	0	0	0
1000	2016-06-24	1899-12-30 00:43:00	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	8	0	0	0
1001	2016-06-24	1899-12-30 00:44:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	1	0	2	0	0	0
1002	2016-06-24	1899-12-30 00:45:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	25	3	0	0	1	0	0
1003	2016-06-24	1899-12-30 00:46:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	11	0	0	3	2	0	0
1004	2016-06-24	1899-12-30 00:47:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	23	0	0	0	0	0	0
1005	2016-06-24	1899-12-30 00:48:00	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	18	0	0	0	0	23	0	0	0	0	0	0
1006	2016-06-24	1899-12-30 00:49:00	1	0	0	0	0	0	0	1	0	0	1	0	0	0	6	0	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	11	2	0	0	6	0	0
1007	2016-06-24	1899-12-30 00:50:00	1	0	0	0	0	0	0	4	0	0	0	0	0	0	12	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8	0	4	0	1	0
1008	2016-06-24	1899-12-30 00:51:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1009	2016-06-24	1899-12-30 00:52:00	1	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
1010	2016-06-24	1899-12-30 00:53:00	1	0	0	0	0	0	0	0	0	0	0	0	0	13	4	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1011	2016-06-24	1899-12-30 00:54:00	1	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	6	0	0
1012	2016-06-24	1899-12-30 00:55:00	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0
1013	2016-06-24	1899-12-30 00:56:00	1	0	0	0	0	0	0	0	0	0	2	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	12	0	0
1014	2016-06-24	1899-12-30 00:57:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6	0	0
1015	2016-06-24	1899-12-30 00:58:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	3	3	0	0	1	0	0
1016	2016-06-24	1899-12-30 00:59:00	1	0	0	0	0	0	0	0	0	0	34	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	2	4	0	0	0	0	0	0	0	0	4	0	0
1017	2016-06-24	1899-12-30 01:00:00	1	0	0	0	0	0	0	0	0	0	3	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	3	0	0
1018	2016-06-24	1899-12-30 01:01:00	1	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	7	0	0	1	9	0	0
1019	2016-06-24	1899-12-30 01:02:00	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	5	0	0	0	2	0	0	0	0	0	25	0	0	0	0	1	1	0	0	1	0	0
1020	2016-06-24	1899-12-30 01:03:00	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0
1021	2016-06-24	1899-12-30 01:04:00	1	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0
1022	2016-06-24	1899-12-30 01:05:00	1	0	0	0	0	0	0	0	0	0	10	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	3	0	0	0	0	0	0
1023	2016-06-24	1899-12-30 01:06:00	1	0	0	0	0	0	0	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	2	0	0
1024	2016-06-24	1899-12-30 01:07:00	1	0	0	0	0	0	0	0	0	0	13	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	2	0	0	0
1025	2016-06-24	1899-12-30 01:08:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	4	0	0	0	0	0	0
1026	2016-06-24	1899-12-30 01:09:00	1	0	0	0	0	0	0	0	0	0	2	0	0	0	5	0	0	0	0	0	0	2	0	0	0	0	8	6	0	0	0	0	0	0	0	0	5	0	0
1027	2016-06-24	1899-12-30 01:10:00	1	0	0	0	0	0	0	3	0	0	4	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	10	63	0	0	0	0	0	0	0	0	9	0	0
1028	2016-06-24	1899-12-30 01:11:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	4	0	0	0	0	23	26	0	0	0	0	0	0	0	0	5	0	0
1029	2016-06-24	1899-12-30 01:12:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0
1030	2016-06-24	1899-12-30 01:13:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	2	0	0	0	0	0	0	0	0	38	13	0	0	0	0	0	0	0	0	0	0	0
1031	2016-06-24	1899-12-30 01:14:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	5	0	0	0	1	0	0	0	0	12	32	0	0	0	0	0	6	0	0	1	0	0
1032	2016-06-24	1899-12-30 01:15:00	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	5	0	0	0	0	0	0	0	0	14	4	0	0	0	0	0	0	0	0	5	0	0
1033	2016-06-24	1899-12-30 01:16:00	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	2	8	0	0	0	0	0	0	0	0	18	0	0
1034	2016-06-24	1899-12-30 01:17:00	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	11	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	2	0	0
1035	2016-06-24	1899-12-30 01:18:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	1	0	1	3	0	0
1036	2016-06-24	1899-12-30 01:19:00	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	4	0	0	0	3	0	0	0	0	0	1	0	0	0	2	0	30	0	0	8	0	0
1037	2016-06-24	1899-12-30 01:20:00	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	6	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	3	0	0	2	0	0
1038	2016-06-24	1899-12-30 01:21:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	2	0	0	0	0	4	2	0	0	0	0	0	1	0	0	5	0	0
1039	2016-06-24	1899-12-30 01:22:00	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	50	0	0	0	0	0	0	0	0	2	5	0	0	0	0	0	10	0	0	8	0	0
1040	2016-06-24	1899-12-30 01:23:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	1	0	0	6	0	0
1041	2016-06-24	1899-12-30 01:24:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	11	0	0
1042	2016-06-24	1899-12-30 01:25:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	7	2	0	0	0	0	2	0	0	0	8	0	0
1043	2016-06-24	1899-12-30 01:26:00	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	19	0	0
1044	2016-06-24	1899-12-30 01:27:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	19	0	0
1045	2016-06-24	1899-12-30 01:28:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	7	5	0	0	0	0	4	0	0	1	15	0	0
1046	2016-06-24	1899-12-30 01:29:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	21	7	0	0	0	0	6	0	0	1	18	0	0
1047	2016-06-24	1899-12-30 01:30:00	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	7	0	0
1048	2016-06-24	1899-12-30 01:31:00	1	0	0	0	0	0	0	0	0	0	2	0	0	5	0	0	0	10	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
1049	2016-06-24	1899-12-30 01:32:00	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0
1050	2016-06-24	1899-12-30 01:33:00	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	17	0	0	0	0	0	0	0	0	0	4	0	0	0	11	0	0	0	0	5	0	0
1051	2016-06-24	1899-12-30 01:34:00	1	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	9	0	0	0	4	0	0	0	0	0	0	0
1052	2016-06-24	1899-12-30 01:35:00	1	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1053	2016-06-24	1899-12-30 01:36:00	1	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0
1054	2016-06-24	1899-12-30 01:37:00	1	0	0	0	0	0	0	0	14	2	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
1055	2016-06-24	1899-12-30 01:38:00	1	0	0	0	0	0	0	0	10	3	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
1056	2016-06-24	1899-12-30 01:39:00	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	33	0	0	0	1	1	0	0	0	0	0	0	0	0	1	22	0	0	0	11	0	0
1057	2016-06-24	1899-12-30 01:40:00	1	0	0	0	0	0	0	0	15	0	0	0	0	6	0	0	0	28	0	0	0	7	5	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
1058	2016-06-24	1899-12-30 01:41:00	1	0	0	0	0	0	0	0	33	6	0	0	0	15	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
1059	2016-06-24	1899-12-30 01:42:00	1	0	0	0	0	0	0	0	6	4	0	0	0	4	0	0	16	7	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	2	0	0
1060	2016-06-24	1899-12-30 01:43:00	1	0	0	0	0	0	0	0	7	6	0	0	0	12	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	11	0	0
1061	2016-06-24	1899-12-30 01:44:00	1	0	0	0	0	0	0	7	2	6	0	0	0	9	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	10	0	0
1062	2016-06-24	1899-12-30 01:45:00	1	0	0	0	0	0	0	8	24	1	0	0	0	9	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	20	0	0
1063	2016-06-24	1899-12-30 01:46:00	1	0	0	0	0	0	0	14	42	0	0	0	0	12	0	0	22	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	13	0	0
1064	2016-06-24	1899-12-30 01:47:00	1	0	0	0	0	0	0	2	9	5	0	0	0	6	0	0	36	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	7	0	0
1065	2016-06-24	1899-12-30 01:48:00	1	0	0	0	0	0	0	0	1	9	0	1	3	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
1066	2016-06-24	1899-12-30 01:49:00	1	0	0	0	0	0	0	0	29	13	0	1	0	9	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0
1067	2016-06-24	1899-12-30 01:50:00	1	0	0	0	0	0	0	0	12	3	0	0	0	0	0	0	2	7	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	8	0	0
1068	2016-06-24	1899-12-30 01:51:00	1	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0
1069	2016-06-24	1899-12-30 01:52:00	1	0	0	0	0	0	0	1	0	1	0	10	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	3	0	0
1070	2016-06-24	1899-12-30 01:53:00	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	23	0	0
1071	2016-06-24	1899-12-30 01:54:00	1	0	0	0	0	0	0	0	0	1	1	3	0	0	0	0	33	0	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0
1072	2016-06-24	1899-12-30 01:55:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0
1073	2016-06-24	1899-12-30 01:56:00	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1074	2016-06-24	1899-12-30 01:57:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	12	0	0	0
1075	2016-06-24	1899-12-30 01:58:00	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	6	9	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	27	22	0	0
1076	2016-06-24	1899-12-30 01:59:00	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	9	1	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	2	0	3	3	0	0
1077	2016-06-24	1899-12-30 02:00:00	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	23	8	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	6	0	0
1078	2016-06-24	1899-12-30 02:01:00	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	11	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	12	0	0
1079	2016-06-24	1899-12-30 02:02:00	1	0	0	0	0	0	0	0	0	5	1	0	5	0	0	0	0	15	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	18	4	0	0
1080	2016-06-24	1899-12-30 02:03:00	1	0	0	0	0	0	0	0	0	2	12	0	2	0	0	0	3	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	4	0	0
1081	2016-06-24	1899-12-30 02:04:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	41	0	0	0
1082	2016-06-24	1899-12-30 02:05:00	1	0	0	0	0	0	0	7	0	2	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	46	0	0	0
1083	2016-06-24	1899-12-30 02:06:00	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	6	36	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	43	0	0	0
1084	2016-06-24	1899-12-30 02:07:00	1	0	0	0	0	0	0	3	0	16	0	0	0	0	0	0	8	8	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	33	0	0	0
1085	2016-06-24	1899-12-30 02:08:00	1	0	0	0	0	0	0	5	0	2	0	0	0	1	0	0	5	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	26	0	0	0
1086	2016-06-24	1899-12-30 02:09:00	1	0	0	0	0	0	0	13	0	0	0	0	0	0	3	0	0	1	0	0	0	0	8	0	0	0	0	2	0	0	0	0	0	0	0	4	0	0	0
1087	2016-06-24	1899-12-30 02:10:00	1	0	0	0	0	0	0	12	0	0	0	0	0	0	6	0	2	7	0	0	0	0	6	0	0	0	0	14	0	0	0	0	0	0	0	47	0	0	0
1088	2016-06-24	1899-12-30 02:11:00	1	0	0	0	0	0	0	27	0	13	0	0	0	0	7	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0
1089	2016-06-24	1899-12-30 02:12:00	1	0	0	0	0	0	0	5	0	22	0	0	0	0	9	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	11	0	0	0
1090	2016-06-24	1899-12-30 02:13:00	1	0	0	0	0	0	0	14	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	11	0	0	0
1091	2016-06-24	1899-12-30 02:14:00	1	0	0	0	0	0	0	10	0	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	6	0	0	0
1092	2016-06-24	1899-12-30 02:15:00	1	0	0	0	0	0	0	9	0	0	0	0	0	0	8	0	0	0	0	0	0	0	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0
1093	2016-06-24	1899-12-30 02:16:00	1	0	0	0	0	0	0	19	0	1	0	0	0	0	23	0	0	9	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0
1094	2016-06-24	1899-12-30 02:17:00	1	0	0	0	0	0	0	6	0	5	0	0	0	0	2	0	1	2	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0
1095	2016-06-24	1899-12-30 02:18:00	1	0	0	0	0	0	0	12	0	2	0	1	0	0	9	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1096	2016-06-24	1899-12-30 02:19:00	1	0	0	0	0	0	0	7	0	4	0	2	0	0	6	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1097	2016-06-24	1899-12-30 02:20:00	1	0	0	0	0	0	0	7	0	8	0	0	0	3	0	0	2	6	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0
1098	2016-06-24	1899-12-30 02:21:00	1	0	0	0	0	0	0	11	0	1	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0
