""	""	""	""	""	""	""	""	""	"Light"	"F"	"F"	"F"	"F"	"F"	"F"	"F"	"C"	"C"	"C"	"C"	"C"	"SF"	"SF"	"SF"	"SF"	"SF"	"SF"	"SF"	"SC"	"SC"	"SC"	"SC"	"SC"	"SC"	"SC"	"SC"
926	2016-06-16	1899-12-30 03:29:00	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	2	0	0
927	2016-06-16	1899-12-30 03:30:00	1	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	1	0	0	3	0	0
928	2016-06-16	1899-12-30 03:31:00	1	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
929	2016-06-16	1899-12-30 03:32:00	1	0	0	0	0	0	0	2	0	0	0	8	0	0	2	0	0	0	0	0	0	0	4	5	0	0	0	0	0	0	0	0	1	0
930	2016-06-16	1899-12-30 03:33:00	1	0	0	0	0	0	0	0	0	0	0	7	0	0	10	0	0	0	0	0	0	0	6	3	0	0	0	0	0	2	0	0	0	0
931	2016-06-16	1899-12-30 03:34:00	1	0	0	0	0	0	0	0	0	0	0	6	0	0	6	0	0	0	0	2	3	0	0	1	0	0	0	0	0	4	0	0	4	0
932	2016-06-16	1899-12-30 03:35:00	1	0	0	0	0	0	0	0	1	0	0	4	0	0	6	0	0	0	0	8	0	0	0	1	0	0	0	0	0	6	0	0	0	0
933	2016-06-16	1899-12-30 03:36:00	1	0	0	0	0	0	0	0	4	0	2	4	0	0	2	0	0	0	0	4	0	0	0	0	0	0	0	5	0	0	0	0	0	0
934	2016-06-16	1899-12-30 03:37:00	1	0	0	0	0	0	0	0	0	2	4	7	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	5	0	0
935	2016-06-16	1899-12-30 03:38:00	1	0	0	0	0	0	0	0	1	0	0	4	1	0	11	0	0	0	0	6	0	0	0	0	0	0	2	3	0	4	0	2	0	0
936	2016-06-16	1899-12-30 03:39:00	1	0	0	0	0	0	0	0	8	0	0	6	2	0	3	0	0	0	0	5	0	0	0	3	0	0	0	2	0	5	0	10	0	4
937	2016-06-16	1899-12-30 03:40:00	1	0	0	0	0	0	0	0	1	0	7	9	0	0	3	0	0	0	0	2	1	0	0	1	0	0	0	0	0	3	0	4	0	4
938	2016-06-16	1899-12-30 03:41:00	1	0	0	0	0	0	0	0	3	0	8	8	0	0	0	0	0	0	0	4	0	0	0	0	0	0	2	2	0	0	0	3	0	0
939	2016-06-16	1899-12-30 03:42:00	1	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	2	0	4	0	3	0	0
940	2016-06-16	1899-12-30 03:43:00	1	0	0	0	0	0	0	0	0	3	2	9	0	0	0	0	6	0	0	4	0	0	0	0	0	0	6	4	0	2	0	6	0	0
941	2016-06-16	1899-12-30 03:44:00	1	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	4	0	0	2	3	1	0	0	0	0	4	1	0	0	0	2	0	0
942	2016-06-16	1899-12-30 03:45:00	1	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0
943	2016-06-16	1899-12-30 03:46:00	1	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	8	0	0	0	0	0	0
944	2016-06-16	1899-12-30 03:47:00	1	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0
945	2016-06-16	1899-12-30 03:48:00	1	0	0	0	0	0	0	0	0	0	0	4	0	0	6	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
946	2016-06-16	1899-12-30 03:49:00	1	0	0	0	0	0	0	0	0	0	0	7	0	0	6	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
947	2016-06-16	1899-12-30 03:50:00	1	0	0	0	0	0	0	0	0	0	0	5	0	0	7	2	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
948	2016-06-16	1899-12-30 03:51:00	1	0	0	0	0	0	0	0	0	0	0	7	1	0	8	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
949	2016-06-16	1899-12-30 03:52:00	1	0	0	0	0	0	0	0	0	0	0	7	1	0	5	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0
950	2016-06-16	1899-12-30 03:53:00	1	0	0	0	0	0	0	0	0	0	0	5	2	0	6	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
951	2016-06-16	1899-12-30 03:54:00	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
952	2016-06-16	1899-12-30 03:55:00	1	0	0	0	0	0	0	0	0	0	0	6	2	0	0	3	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2
953	2016-06-16	1899-12-30 03:56:00	1	0	0	0	0	0	0	0	0	0	0	6	5	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3
954	2016-06-16	1899-12-30 03:57:00	1	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	6	0	3	9	0	0	0	3	2	0	0	0	0	0	0	0	0	0
955	2016-06-16	1899-12-30 03:58:00	1	0	0	0	0	0	0	0	0	0	0	7	0	0	0	3	0	0	3	6	10	0	0	3	1	0	0	0	0	0	0	1	0	0
956	2016-06-16	1899-12-30 03:59:00	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	3	7	0	0	0	1	2	0	0	0	0	0	0	4	0	0
957	2016-06-16	1899-12-30 04:00:00	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	1	0	7
958	2016-06-16	1899-12-30 04:01:00	1	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	5	2	0	0	0	0	6	0	0	0	0	0	0	7	0	3
959	2016-06-16	1899-12-30 04:02:00	1	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	4	4	4	0	0	0	2	0	0	0	0	0	0	0	0	8
960	2016-06-16	1899-12-30 04:03:00	1	0	0	0	0	0	0	0	3	0	2	9	0	0	0	0	0	0	2	3	0	0	0	0	5	0	0	0	0	0	0	0	5	3
961	2016-06-16	1899-12-30 04:04:00	1	0	0	0	0	0	0	0	3	0	3	6	0	0	0	0	0	0	0	3	1	0	0	0	5	0	0	0	0	0	0	2	3	0
962	2016-06-16	1899-12-30 04:05:00	1	0	0	0	0	0	0	0	2	0	0	6	0	0	0	0	0	0	0	2	0	0	0	0	4	0	0	0	0	0	0	5	1	0
963	2016-06-16	1899-12-30 04:06:00	1	0	0	0	0	0	0	0	3	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5	0	0	0	1	0	0
964	2016-06-16	1899-12-30 04:07:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
965	2016-06-16	1899-12-30 04:08:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
966	2016-06-16	1899-12-30 04:09:00	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
967	2016-06-16	1899-12-30 04:10:00	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	7	0	0	0	0	0
968	2016-06-16	1899-12-30 04:11:00	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	4	0	0	1	0	0
969	2016-06-16	1899-12-30 04:12:00	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	3	0	0	4	0	0
970	2016-06-16	1899-12-30 04:13:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	3	0	1	4	0	1	0	0
971	2016-06-16	1899-12-30 04:14:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	0	0	0	0	2	0	0	2	0	0
972	2016-06-16	1899-12-30 04:15:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	3	0	0	0	0	2	4	0	2	0	0
973	2016-06-16	1899-12-30 04:16:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	6	0	0
974	2016-06-16	1899-12-30 04:17:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	6	2	1	0	1	0	0
975	2016-06-16	1899-12-30 04:18:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	3	0	0
976	2016-06-16	1899-12-30 04:19:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	1	0	0
977	2016-06-16	1899-12-30 04:20:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	1	0	0
978	2016-06-16	1899-12-30 04:21:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0
979	2016-06-16	1899-12-30 04:22:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
980	2016-06-16	1899-12-30 04:23:00	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
981	2016-06-16	1899-12-30 04:24:00	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0
982	2016-06-16	1899-12-30 04:25:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
983	2016-06-16	1899-12-30 04:26:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	1	0	0
984	2016-06-16	1899-12-30 04:27:00	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0
985	2016-06-16	1899-12-30 04:28:00	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	9	0	0	0	0	0	0	1	0	0	2	0	0	3
986	2016-06-16	1899-12-30 04:29:00	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	2	0	0	2
987	2016-06-16	1899-12-30 04:30:00	1	0	0	0	0	0	0	0	1	0	3	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	9	0	0
988	2016-06-16	1899-12-30 04:31:00	1	0	0	0	0	0	0	0	3	0	2	0	0	0	9	0	0	0	0	1	0	0	0	0	0	0	0	6	0	0	0	1	0	0
989	2016-06-16	1899-12-30 04:32:00	1	0	0	0	0	0	0	0	4	0	1	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
990	2016-06-16	1899-12-30 04:33:00	1	0	0	0	0	0	0	0	7	0	0	0	0	0	5	3	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
991	2016-06-16	1899-12-30 04:34:00	1	0	0	0	0	0	0	0	9	0	0	0	0	0	2	4	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
992	2016-06-16	1899-12-30 04:35:00	1	0	0	0	0	0	0	0	6	0	0	0	0	0	4	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
993	2016-06-16	1899-12-30 04:36:00	1	0	0	0	0	0	0	0	6	0	2	0	0	0	3	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	3	0	0	5
994	2016-06-16	1899-12-30 04:37:00	1	0	0	0	0	0	0	0	6	0	0	0	0	0	2	0	0	0	0	5	0	0	0	7	0	0	0	0	0	0	0	0	0	7
995	2016-06-16	1899-12-30 04:38:00	1	0	0	0	0	0	0	0	4	0	2	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	7
996	2016-06-16	1899-12-30 04:39:00	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
997	2016-06-16	1899-12-30 04:40:00	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	7	0	0	0	2	0	0	4	0	0	2	0	0	0	0	3	0	0
998	2016-06-16	1899-12-30 04:41:00	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	2	0	2
999	2016-06-16	1899-12-30 04:42:00	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	6	0	4
1000	2016-06-16	1899-12-30 04:43:00	1	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	6	0	0	0	0	0	0	2	0	0	0	0	0	2
1001	2016-06-16	1899-12-30 04:44:00	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	7
1002	2016-06-16	1899-12-30 04:45:00	1	0	0	0	0	0	0	0	4	0	0	0	2	0	1	0	0	0	0	0	2	0	0	0	0	0	7	0	0	0	0	2	0	3
1003	2016-06-16	1899-12-30 04:46:00	1	0	0	0	0	0	0	0	7	0	0	0	4	0	6	0	0	0	0	0	5	0	0	0	0	0	8	1	0	0	0	2	0	0
1004	2016-06-16	1899-12-30 04:47:00	1	0	0	0	0	0	0	0	6	2	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	3	0	0
1005	2016-06-16	1899-12-30 04:48:00	1	0	0	0	0	0	0	0	5	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0
1006	2016-06-16	1899-12-30 04:49:00	1	0	0	0	0	0	0	0	6	2	0	0	0	0	0	0	0	0	0	0	6	4	0	0	0	0	0	0	0	0	0	1	0	0
1007	2016-06-16	1899-12-30 04:50:00	1	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	3	0
1008	2016-06-16	1899-12-30 04:51:00	1	0	0	0	0	0	0	0	7	0	0	0	0	0	7	0	0	0	0	1	0	4	0	4	0	0	0	0	0	0	0	4	1	0
1009	2016-06-16	1899-12-30 04:52:00	1	0	0	0	0	0	0	0	4	0	0	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0
1010	2016-06-16	1899-12-30 04:53:00	1	0	0	0	0	0	0	0	3	0	0	0	0	0	5	5	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	1	0	7
1011	2016-06-16	1899-12-30 04:54:00	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	11	1	0	0	0	0	0	0	0	0	0	0	0	0	2
1012	2016-06-16	1899-12-30 04:55:00	1	0	0	0	0	0	0	0	2	0	2	0	4	0	0	0	0	0	0	7	2	0	0	0	0	0	0	0	0	0	0	0	0	1
1013	2016-06-16	1899-12-30 04:56:00	1	0	0	0	0	0	0	0	6	0	1	0	2	0	0	1	0	0	0	5	3	0	0	0	0	6	0	0	0	0	0	0	0	0
1014	2016-06-16	1899-12-30 04:57:00	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	6	0	0	0	7	0	0	0	0	0	1	5	0	0	0	0	0	0	0
1015	2016-06-16	1899-12-30 04:58:00	1	0	0	0	0	0	0	0	3	0	1	0	0	0	0	4	0	0	0	4	0	0	0	4	0	0	0	0	1	0	0	0	0	0
1016	2016-06-16	1899-12-30 04:59:00	1	0	0	0	0	0	0	0	4	0	0	0	2	0	0	1	8	0	0	5	0	0	0	2	3	0	0	0	3	0	0	0	0	0
1017	2016-06-16	1899-12-30 05:00:00	1	0	0	0	0	0	0	0	2	0	0	1	3	0	0	1	2	5	0	8	0	0	0	5	4	0	0	0	3	0	0	0	0	0
1018	2016-06-16	1899-12-30 05:01:00	1	0	0	0	0	0	0	0	5	0	0	0	3	0	5	0	5	5	1	4	0	0	0	2	2	0	0	0	3	0	0	5	0	0
1019	2016-06-16	1899-12-30 05:02:00	1	0	0	0	0	0	0	2	7	0	0	0	7	0	3	0	1	1	4	4	0	0	0	0	0	0	0	0	4	0	0	0	0	0
1020	2016-06-16	1899-12-30 05:03:00	1	0	0	0	0	0	0	1	3	0	1	0	5	0	0	0	3	0	1	2	0	0	0	0	3	0	1	0	1	0	0	0	0	0
1021	2016-06-16	1899-12-30 05:04:00	1	0	0	0	0	0	0	3	3	0	0	0	8	0	0	0	2	0	3	5	0	0	0	0	5	0	0	0	1	0	0	0	0	0
1022	2016-06-16	1899-12-30 05:05:00	1	0	0	0	0	0	0	1	4	0	0	4	4	0	0	0	0	0	0	3	1	0	0	0	4	0	0	0	1	0	3	0	0	0
1023	2016-06-16	1899-12-30 05:06:00	1	0	0	0	0	0	0	3	5	2	0	6	5	0	0	0	0	0	2	3	6	0	0	0	2	0	0	0	3	0	2	5	0	0
1024	2016-06-16	1899-12-30 05:07:00	1	0	0	0	0	0	0	2	2	0	0	3	8	0	3	0	0	0	1	2	4	0	0	0	3	0	0	0	0	0	0	3	0	13
1025	2016-06-16	1899-12-30 05:08:00	1	0	0	0	0	0	0	3	2	0	0	3	10	0	5	0	0	0	4	3	0	0	0	0	1	0	4	0	4	0	0	0	0	0
1026	2016-06-16	1899-12-30 05:09:00	1	0	0	0	0	0	0	0	6	0	1	0	4	0	2	0	0	0	1	3	1	0	0	0	5	0	5	0	2	0	0	0	0	0
1027	2016-06-16	1899-12-30 05:10:00	1	0	0	0	0	0	0	0	3	0	0	4	10	0	5	0	0	0	0	6	0	0	0	0	0	0	2	0	2	0	2	5	0	0
1028	2016-06-16	1899-12-30 05:11:00	1	0	0	0	0	0	0	0	5	0	0	4	5	0	4	0	0	0	2	3	0	0	0	2	0	0	4	5	3	0	0	1	0	9
1029	2016-06-16	1899-12-30 05:12:00	1	0	0	0	0	0	0	0	2	0	3	7	3	0	7	0	0	0	2	4	0	0	0	4	0	0	3	0	0	0	2	1	0	3
1030	2016-06-16	1899-12-30 05:13:00	1	0	0	0	0	0	0	0	4	0	0	3	5	0	1	0	0	0	0	4	0	0	0	5	0	0	2	6	0	0	0	0	0	0
1031	2016-06-16	1899-12-30 05:14:00	1	0	0	0	0	0	0	0	6	0	0	0	2	0	2	0	0	0	0	1	0	0	0	2	0	0	1	8	0	0	0	0	0	4
1032	2016-06-16	1899-12-30 05:15:00	1	0	0	0	0	0	0	1	3	0	0	0	2	0	0	0	0	2	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0
1033	2016-06-16	1899-12-30 05:16:00	1	0	0	0	0	0	0	1	2	0	0	0	5	0	0	1	0	2	0	3	4	0	0	0	0	0	0	1	0	0	0	0	0	0
1034	2016-06-16	1899-12-30 05:17:00	1	0	0	0	0	0	0	1	6	0	0	11	8	0	0	0	0	6	0	3	2	0	0	0	2	0	0	2	0	0	0	0	0	0
1035	2016-06-16	1899-12-30 05:18:00	1	0	0	0	0	0	0	0	4	0	0	6	3	0	0	2	0	4	0	6	0	0	0	0	3	0	0	2	0	0	0	2	0	0
1036	2016-06-16	1899-12-30 05:19:00	1	0	0	0	0	0	0	0	2	0	0	2	2	0	0	3	0	7	0	4	0	0	0	0	1	0	0	10	0	0	0	0	0	0
1037	2016-06-16	1899-12-30 05:20:00	1	0	0	0	0	0	0	0	2	0	0	0	4	0	0	2	0	8	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1038	2016-06-16	1899-12-30 05:21:00	1	0	0	0	0	0	0	0	4	1	0	5	5	0	0	0	0	4	7	4	0	0	0	0	4	0	0	5	0	0	0	0	0	7
1039	2016-06-16	1899-12-30 05:22:00	1	0	0	0	0	0	0	5	5	1	1	3	2	0	0	0	0	5	4	2	0	0	0	0	1	0	0	1	0	0	0	0	0	7
1040	2016-06-16	1899-12-30 05:23:00	1	0	0	0	0	0	0	1	4	2	0	0	10	0	0	0	0	4	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1041	2016-06-16	1899-12-30 05:24:00	1	0	0	0	0	0	0	1	4	0	0	0	9	0	0	0	0	6	6	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0
1042	2016-06-16	1899-12-30 05:25:00	1	0	0	0	0	0	0	0	3	0	3	2	2	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	4
1043	2016-06-16	1899-12-30 05:26:00	1	0	0	0	0	0	0	0	5	6	0	7	3	2	0	0	0	8	3	0	0	0	0	3	0	0	0	4	0	0	0	2	0	0
1044	2016-06-16	1899-12-30 05:27:00	1	0	0	0	0	0	0	0	4	0	0	3	6	0	0	0	0	8	0	0	0	0	0	1	0	0	0	3	0	0	0	2	0	0
1045	2016-06-16	1899-12-30 05:28:00	1	0	0	0	0	0	0	0	5	2	0	4	4	0	0	0	0	5	0	0	2	0	0	0	0	0	0	4	0	0	0	4	0	0
1046	2016-06-16	1899-12-30 05:29:00	1	0	0	0	0	0	0	0	2	0	0	1	5	0	0	0	0	5	0	0	1	0	0	1	0	1	0	2	0	0	0	6	0	0
1047	2016-06-16	1899-12-30 05:30:00	1	0	0	0	0	0	0	0	5	5	1	0	3	0	0	0	0	7	0	0	2	0	0	0	0	0	0	1	0	0	0	5	0	0
1048	2016-06-16	1899-12-30 05:31:00	1	0	0	0	0	0	0	0	4	2	0	0	6	0	0	0	5	4	0	0	0	0	0	0	0	4	0	3	0	0	0	3	0	0
1049	2016-06-16	1899-12-30 05:32:00	1	0	0	0	0	0	0	0	6	2	0	2	3	0	0	0	9	5	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1
1050	2016-06-16	1899-12-30 05:33:00	1	0	0	0	0	0	0	1	5	2	0	0	4	2	0	0	7	5	0	0	0	0	0	0	0	3	0	9	0	0	0	0	0	5
1051	2016-06-16	1899-12-30 05:34:00	1	0	0	0	0	0	0	2	3	5	0	0	4	0	0	0	8	6	0	0	0	0	0	0	0	4	0	4	0	0	0	0	0	1
1052	2016-06-16	1899-12-30 05:35:00	1	0	0	0	0	0	0	1	5	2	0	0	7	1	0	0	3	6	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
1053	2016-06-16	1899-12-30 05:36:00	1	0	0	0	0	0	0	3	2	2	1	0	1	0	0	0	0	8	0	0	0	0	0	0	0	0	8	6	0	0	0	0	0	5
1054	2016-06-16	1899-12-30 05:37:00	1	0	0	0	0	0	0	0	5	4	1	0	3	2	0	0	2	6	0	0	3	0	0	0	0	0	7	4	0	0	0	0	0	5
1055	2016-06-16	1899-12-30 05:38:00	1	0	0	0	0	0	0	0	2	6	1	0	3	1	1	0	1	7	0	0	2	0	0	0	0	0	4	1	0	0	0	0	0	0
1056	2016-06-16	1899-12-30 05:39:00	1	0	0	0	0	0	0	1	4	3	0	0	4	0	0	0	2	3	0	0	0	0	0	0	0	0	9	6	5	0	0	0	0	0
1057	2016-06-16	1899-12-30 05:40:00	1	0	0	0	0	0	0	0	3	3	1	0	3	0	0	0	5	6	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0
1058	2016-06-16	1899-12-30 05:41:00	1	0	0	0	0	0	0	0	4	3	0	3	6	0	0	0	0	4	0	0	0	0	0	2	0	0	1	0	2	0	0	4	0	0
1059	2016-06-16	1899-12-30 05:42:00	1	0	0	0	0	0	0	0	3	5	0	6	4	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	1	0	0	9	0	0
1060	2016-06-16	1899-12-30 05:43:00	1	0	0	0	0	0	0	0	5	2	0	1	5	0	0	0	0	7	0	0	0	0	0	1	0	0	0	0	4	0	0	4	0	0
1061	2016-06-16	1899-12-30 05:44:00	1	0	0	0	0	0	0	0	3	3	0	2	5	0	0	0	0	7	0	0	1	0	0	2	0	0	0	0	1	0	0	2	0	0
1062	2016-06-16	1899-12-30 05:45:00	1	0	0	0	0	0	0	0	0	1	0	3	8	0	0	1	0	6	0	0	4	0	0	2	0	0	2	0	0	0	0	10	0	2
1063	2016-06-16	1899-12-30 05:46:00	1	0	0	0	0	0	0	0	3	5	0	3	5	0	0	3	0	5	0	0	0	0	0	2	0	0	0	0	0	0	0	22	0	0
1064	2016-06-16	1899-12-30 05:47:00	1	0	0	0	0	0	0	0	4	5	0	1	4	0	4	1	0	7	0	0	1	0	1	0	1	0	0	1	0	0	0	2	0	3
1065	2016-06-16	1899-12-30 05:48:00	1	0	0	0	0	0	0	0	6	3	0	1	7	0	5	3	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	2	0	1
1066	2016-06-16	1899-12-30 05:49:00	1	0	0	0	0	0	0	0	2	2	0	9	5	0	2	3	0	4	0	0	0	0	1	0	3	0	0	0	3	0	0	0	0	0
1067	2016-06-16	1899-12-30 05:50:00	1	0	0	0	0	0	0	0	3	1	0	7	6	0	4	2	0	6	0	0	1	0	0	0	4	0	0	0	3	0	0	5	0	0
1068	2016-06-16	1899-12-30 05:51:00	1	0	0	0	0	0	0	0	2	2	3	1	7	0	4	2	0	4	0	0	3	0	3	0	0	0	0	0	1	0	0	3	0	0
1069	2016-06-16	1899-12-30 05:52:00	1	0	0	0	0	0	0	0	0	3	2	0	6	0	6	0	0	4	0	0	6	0	2	0	0	0	0	0	1	0	0	8	0	0
1070	2016-06-16	1899-12-30 05:53:00	1	0	0	0	0	0	0	0	1	1	1	0	1	0	4	0	0	4	0	0	0	0	0	0	0	0	1	0	2	0	0	4	0	0
1071	2016-06-16	1899-12-30 05:54:00	1	0	0	0	0	0	0	0	0	4	1	0	4	0	0	0	0	3	0	0	3	4	0	0	0	0	0	0	1	0	0	9	0	0
1072	2016-06-16	1899-12-30 05:55:00	1	0	0	0	0	0	0	0	2	2	0	0	0	0	5	0	0	5	0	2	2	1	2	0	0	0	0	6	0	0	0	5	0	0
1073	2016-06-16	1899-12-30 05:56:00	1	0	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	8	0	8	2	0	1	1	0	0	0	6	0	0	0	5	0	0
1074	2016-06-16	1899-12-30 05:57:00	1	0	0	0	0	0	0	0	4	4	0	1	0	0	0	0	0	10	0	10	0	1	0	1	0	0	0	2	0	0	0	0	0	0
1075	2016-06-16	1899-12-30 05:58:00	1	0	0	0	0	0	0	0	4	8	0	4	0	0	0	0	0	4	0	9	0	0	0	2	0	0	0	3	0	0	0	0	0	14
1076	2016-06-16	1899-12-30 05:59:00	1	0	0	0	0	0	0	0	2	7	0	7	0	0	0	0	0	3	0	4	0	0	0	0	0	0	0	2	0	0	0	0	0	7
1077	2016-06-16	1899-12-30 06:00:00	1	0	0	0	0	0	0	0	2	7	0	3	0	0	0	0	0	5	3	3	3	0	0	0	0	0	0	0	0	0	0	1	0	1
1078	2016-06-16	1899-12-30 06:01:00	1	0	0	0	0	0	0	0	2	1	0	1	0	0	0	2	0	4	0	0	0	0	0	0	0	0	2	0	0	0	0	5	0	0
